LOC101077808	GO:0005655, GO:0008033
LOC101077809	GO:0002084, GO:0005886, GO:0008474, GO:0010008
LOC101077814	GO:0003924, GO:0005525
LOC101077815	GO:0004930, GO:0006955, GO:0007186, GO:0016020
LOC101077818	GO:0005615, GO:0009395, GO:0010519, GO:0042632, GO:0055091, GO:0062023, GO:0070328
LOC101077820	GO:0005515, GO:0005769, GO:0099518
LOC101077821	GO:0001518, GO:0006814, GO:0017080, GO:0086002, GO:0086091
LOC101077824	GO:0007339, GO:0032190, GO:0035804, GO:0035805, GO:0060468, GO:0062023
LOC101077828	GO:0005743, GO:0033617
LOC101077829	GO:0005739, GO:0034551
LOC101077833	GO:0001518, GO:0005248, GO:0005886, GO:0005891, GO:0008332, GO:0019228, GO:0035725, GO:0043005, GO:0045956, GO:0070509, GO:0070588, GO:0086010
LOC101077835	GO:0005198, GO:0005886, GO:0005923, GO:0007155, GO:0070830
LOC101077836	GO:0005674, GO:0005674, GO:0006366, GO:0006366, GO:0006367, GO:0006367
LOC101077839	GO:0016788
LOC101077844	GO:0004051, GO:0005506, GO:0005515, GO:0005635, GO:0034440, GO:0043651
LOC101077845	GO:0004843, GO:0016579
LOC101077847	GO:0000122, GO:0000122, GO:0004861, GO:0004861, GO:0005634, GO:0005634, GO:0005654, GO:0005737, GO:0005737, GO:0045736, GO:0097322
LOC101077858	GO:0000978, GO:0000981, GO:0005634, GO:0006357, GO:0007224
LOC101077859	GO:0005415, GO:0016020, GO:0016020, GO:1901642, GO:1901642
LOC101077861	GO:0005634, GO:0005737, GO:0005886, GO:0005912, GO:0007043, GO:0014069, GO:0045296, GO:0060997, GO:0098609
LOC101077864	GO:0004252, GO:0005829, GO:0006508, GO:0070012
LOC101077869	GO:0005794, GO:0005874, GO:0008017, GO:0030317, GO:0031267, GO:0031514
LOC101077870	GO:0003723, GO:0005515, GO:0005737
LOC101077873	GO:0005085, GO:0005085, GO:0005515, GO:0005737, GO:0016358
LOC101077875	GO:0005737, GO:0007165
LOC101077877	GO:0005886, GO:0030165
LOC101077879	GO:0005794, GO:0006810, GO:0016020, GO:0016020
LOC101077881	GO:0000978, GO:0000981, GO:0006357
LOC101077885	GO:0016020, GO:0016020, GO:0035725
LOC101077892	GO:0004950, GO:0006935, GO:0006955, GO:0007186, GO:0016020
LOC101077897	GO:0005743, GO:0036444, GO:0036444, GO:0051560, GO:0051560, GO:1990246, GO:1990246
LOC101077898	GO:0000981, GO:0003677, GO:0005634, GO:0006357
LOC101077899	GO:0005515
LOC101077900	GO:0008021, GO:0012505, GO:0048489
LOC101077902	GO:0005737, GO:0016020, GO:0016020
LOC101077903	GO:0004999, GO:0004999, GO:0005886, GO:0007166, GO:0007188, GO:0008528, GO:0017046
LOC101077904	GO:0004842, GO:0008270, GO:0016567
LOC101077905	GO:0000122, GO:0001817, GO:0002682, GO:0005515
LOC101077907	GO:0005829, GO:0008270, GO:0043023, GO:0061630, GO:0072344, GO:1990112, GO:1990116
LOC101077910	GO:0004252, GO:0004252, GO:0006508, GO:0006508
LOC101077918	GO:0003777, GO:0003777, GO:0005524, GO:0007018, GO:0007018, GO:0008017
LOC101077919	GO:0005783, GO:0005794, GO:0006612, GO:0018230, GO:0019706
LOC101077924	GO:0005179, GO:0005576, GO:0007275
LOC101077926	GO:0006629, GO:0008081
LOC101077934	GO:0005737, GO:0006508, GO:0006508, GO:0008270, GO:0008270, GO:0042277, GO:0043171, GO:0070006
LOC101077935	GO:0007165
LOC101077937	GO:0005250, GO:0005515, GO:0008076, GO:0008076, GO:0016020, GO:0051260, GO:0071805
LOC101077941	GO:0003958, GO:0003958, GO:0005829, GO:0009725, GO:0010181, GO:0010181, GO:0050660
LOC101077942	GO:0005515, GO:0005634, GO:0006357, GO:0007010, GO:0008360
LOC101077945	GO:0005515
LOC101077946	GO:0000978, GO:0000981, GO:0006357
LOC101077947	GO:0006612, GO:0031849, GO:0051205
LOC101077948	GO:0000122, GO:0000978, GO:0004879, GO:0008270, GO:0009755, GO:0030154, GO:0045944
LOC101077950	GO:0004947, GO:0006955, GO:0007186, GO:0016020
LOC101077954	GO:0008171, GO:0008173, GO:0017069, GO:0040031
LOC101077955	GO:0005114, GO:0005125, GO:0005576, GO:0005615, GO:0005615, GO:0007179, GO:0008083, GO:0030509, GO:0034714, GO:0042127, GO:0060395
LOC101077956	GO:0000977, GO:0000981, GO:0006357, GO:0046983
LOC101077958	GO:0007157, GO:0007165, GO:0016020, GO:0042803, GO:0043005, GO:0046982, GO:0048666, GO:0050839
LOC101077959	GO:0003950, GO:0106274
LOC101077960	GO:0000978, GO:0001228, GO:0001525, GO:0001654, GO:0007420, GO:0008284, GO:0009880, GO:0009887, GO:0030097, GO:0045944
LOC101077962	GO:0005515, GO:0005794, GO:0006895, GO:0006897, GO:0016020, GO:0016050
LOC101077963	GO:0004497, GO:0005506, GO:0005743, GO:0006700, GO:0006704, GO:0008203, GO:0016705, GO:0020037, GO:0034650, GO:0071375
LOC101077966	GO:0005634, GO:0005634, GO:0016922, GO:0016922, GO:0030374, GO:0032870, GO:0045944, GO:0046983
LOC101077970	GO:0005886, GO:0005923, GO:0005923, GO:0045216, GO:0050839, GO:0090557, GO:0098609, GO:0150105, GO:1905605
LOC101077973	GO:0004252, GO:0004252, GO:0005615, GO:0006508, GO:0006508
LOC101077976	GO:0004176, GO:0004222, GO:0005524, GO:0005745, GO:0008270, GO:0016020, GO:0016887, GO:0034982, GO:0065003
LOC101077978	GO:0001508, GO:0001664, GO:0001664, GO:0003924, GO:0003924, GO:0005096, GO:0005834, GO:0007188, GO:0019001, GO:0019001, GO:0031683, GO:0031683, GO:0060158
LOC101077980	GO:0001965, GO:0005085, GO:0005737, GO:0005886, GO:0007186
LOC101077981	GO:0002381, GO:0002503, GO:0006955, GO:0016020, GO:0019886, GO:0023026, GO:0042613, GO:0042613, GO:0050870
LOC101077984	GO:0016020, GO:0016020
LOC101077988	GO:0004298, GO:0005839, GO:0051603
LOC101077991	GO:0005249, GO:0005484, GO:0005886, GO:0006887, GO:0016082, GO:0017075, GO:0031201, GO:0031629
LOC101077993	GO:0005758, GO:0006122, GO:0006123, GO:0009055, GO:0009055, GO:0020037, GO:0020037, GO:0043280
LOC101077996	GO:0005509
LOC101077997	GO:0005783, GO:0005794, GO:0005886, GO:0045332
LOC101078003	GO:0000981, GO:0005634, GO:0006357, GO:0030154, GO:0043565
LOC101078011	GO:0000079, GO:0000307, GO:0005634, GO:0005737, GO:0016538, GO:0044772
LOC101078017	GO:0005829, GO:0015248, GO:0016020, GO:0032934, GO:0043231
LOC101078020	GO:0005515, GO:0030687
LOC101078022	GO:0004930, GO:0004930, GO:0007186, GO:0007186, GO:0016020, GO:0016020
LOC101078023	GO:0004930, GO:0004984, GO:0007186, GO:0016020
LOC101078024	GO:0005516, GO:0005516, GO:0005886, GO:0016286, GO:0016286, GO:0043005, GO:0043025, GO:0071805
LOC101078025	GO:0005789, GO:0005886, GO:0030314, GO:0048167
LOC101078026	GO:0003677, GO:0003899, GO:0003899, GO:0005666, GO:0005736, GO:0006351, GO:0046983
LOC101078027	GO:0005178, GO:0007160, GO:0007229, GO:0008305, GO:0008305, GO:0009897, GO:0033627, GO:0050900, GO:0098609
LOC101078029	GO:0000978, GO:0007507, GO:0010468, GO:0031490, GO:0044666, GO:0071557, GO:0071558
LOC101078030	GO:0004993, GO:0005886, GO:0007268, GO:0042310, GO:0046849, GO:0050795, GO:0071880
LOC101078032	GO:0016020, GO:0022857, GO:0055085
LOC101078035	GO:0005515, GO:0008270
LOC101078044	GO:0005085, GO:0035023
LOC101078047	GO:0004997, GO:0004997, GO:0007200, GO:0016020, GO:0016020
LOC101078052	GO:0000981, GO:0003677, GO:0006355, GO:0007417, GO:0007420, GO:0030182
LOC101078053	GO:0001540, GO:0005794, GO:0005886, GO:0042985, GO:0070062
LOC101078054	GO:0004971, GO:0005886, GO:0032281, GO:0035249, GO:0043197, GO:0045211, GO:0050804, GO:0099583, GO:1904315
LOC101078059	GO:0008194
LOC101078060	GO:0002084, GO:0005886, GO:0008474, GO:0010008
LOC101078063	GO:0005198, GO:0005886, GO:0005923, GO:0007155, GO:0070830
LOC101078064	GO:0006357
LOC101078065	GO:0004867, GO:0004867, GO:0005576, GO:0005615, GO:0010466
LOC101078066	GO:0001578, GO:0007019, GO:0035371
LOC101078067	GO:0004560, GO:0004560, GO:0005764, GO:0006004, GO:0006004, GO:0016139
LOC101078069	GO:0000978, GO:0000981, GO:0000981, GO:0005634, GO:0005634, GO:0006357, GO:0009952
LOC101078071	GO:0008253
LOC101078073	GO:0000978, GO:0006357, GO:0016589, GO:0035064
LOC101078074	GO:0004930, GO:0004930, GO:0005509, GO:0007166, GO:0007189, GO:0016020
LOC101078075	GO:0051786
LOC101078077	GO:0007200, GO:0007596, GO:0015057, GO:0016020, GO:0035025, GO:0070493
LOC101078079	GO:0000146, GO:0005524, GO:0005737, GO:0005886, GO:0005902, GO:0007015, GO:0015629, GO:0016459, GO:0030050, GO:0031982, GO:0051015
LOC101078082	GO:0005085
LOC101078083	GO:0009897, GO:0035723, GO:0042110, GO:0042289, GO:0045121, GO:0070374, GO:1990782
LOC101078085	GO:0005815, GO:0005876, GO:0005881, GO:0008017, GO:0043515, GO:0072686, GO:0090307
LOC101078090	GO:0030154
LOC101078091	GO:0003723, GO:0005515
LOC101078092	GO:0004435, GO:0006629, GO:0035556, GO:0035556
LOC101078094	GO:0006886, GO:0016192, GO:0016192, GO:0030117, GO:0030121, GO:0035615, GO:0043231
LOC101078100	GO:0001934, GO:0005104, GO:0005615, GO:0005737, GO:0008083, GO:0008083, GO:0008284, GO:0008543, GO:0009887, GO:0010628, GO:0030154, GO:0030334
LOC101078102	GO:0004971, GO:0005886, GO:0006811, GO:0032281, GO:0035249, GO:0043197, GO:0045211, GO:0050804, GO:1904315
LOC101078106	GO:0005737
LOC101078109	GO:0005515, GO:0008270
LOC101078110	GO:0007009, GO:0016020
LOC101078111	GO:0003872, GO:0003872, GO:0005524, GO:0005524, GO:0005737, GO:0005945, GO:0006002, GO:0006002, GO:0016020, GO:0016208, GO:0030388, GO:0042802, GO:0048029, GO:0061621, GO:0070095
LOC101078112	GO:0005515, GO:0005794, GO:0006895, GO:0006897, GO:0016020, GO:0016050
LOC101078117	GO:0004999, GO:0005886, GO:0007166, GO:0007188, GO:0008528, GO:0017046
LOC101078120	GO:0005789, GO:0015760, GO:0035435, GO:0061513
LOC101078122	GO:0003676, GO:0004528, GO:0004622, GO:0005044, GO:0005509, GO:0005615, GO:0006955, GO:0008270, GO:0030247, GO:0034638, GO:0047391
LOC101078123	GO:0005515, GO:0009986, GO:0098839
LOC101078125	GO:0005737, GO:0006669, GO:0016020, GO:0017050, GO:0043065, GO:0043231, GO:0046512
LOC101078126	GO:0005515
LOC101078127	GO:0008420, GO:0008420
LOC101078128	GO:0005509, GO:0005886, GO:0007154, GO:0007157, GO:0007219, GO:0007275, GO:0032991, GO:0045197
LOC101078129	GO:0003676, GO:0008270, GO:0050265, GO:0071076
LOC101078133	GO:0004930, GO:0004930, GO:0007186, GO:0007186, GO:0016020
LOC101078137	GO:0005506, GO:0005737, GO:0006082, GO:0006805, GO:0016712, GO:0020037, GO:0020037, GO:0043231
LOC101078139	GO:0008028, GO:0015718, GO:0055085
LOC101078141	GO:0004842, GO:0005515, GO:0016567
LOC101078142	GO:0000287, GO:0004674, GO:0005524, GO:0006355, GO:0006468, GO:0035556
LOC101078143	GO:0000978, GO:0000981, GO:0006357, GO:0046983
LOC101078146	GO:0003824
LOC101078148	GO:0004963, GO:0004996, GO:0008584, GO:0016020, GO:0042699
LOC101078150	GO:0000978, GO:0004879, GO:0004879, GO:0006357, GO:0008270, GO:0009755, GO:0009888, GO:0090575
LOC101078155	GO:0045095
LOC101078156	GO:0004714, GO:0005515, GO:0005524, GO:0006468, GO:0006909, GO:0007169, GO:0007275, GO:0007399, GO:0016477, GO:0033674, GO:0043235
LOC101078162	GO:0005515, GO:0005615, GO:0031012
LOC101078170	GO:0003676, GO:0008270
LOC101078171	GO:0005509, GO:0005516, GO:0005543, GO:0005886, GO:0007528, GO:0016081, GO:0016082, GO:0016188, GO:0017075, GO:0019992, GO:0030672, GO:0031594, GO:0035249, GO:0042734, GO:0043195, GO:0061789, GO:0098831, GO:0099525
LOC101078172	GO:0000122, GO:0000978, GO:0000981, GO:0005634, GO:0005667, GO:0030514, GO:0046332, GO:0046332
LOC101078174	GO:0016020, GO:0016020, GO:0022841, GO:0030322, GO:0071805, GO:0071805
LOC101078177	GO:0000978, GO:0000981, GO:0005634, GO:0006357, GO:0006357
LOC101078182	GO:0005515, GO:0008270
LOC101078191	GO:0000822, GO:0005737, GO:0005794, GO:0005886, GO:0006817, GO:0015114, GO:0016036
LOC101078196	GO:0007399, GO:0009897, GO:0038023, GO:0038023, GO:0043235
LOC101078197	GO:0003723, GO:0003723, GO:0005634
LOC101078198	GO:0005783, GO:0005789, GO:0009922, GO:0009922, GO:0019367, GO:0019367, GO:0030148, GO:0034625, GO:0034626, GO:0042761, GO:0042761
LOC101078201	GO:0003697, GO:0003697, GO:0005657, GO:0006282
LOC101078202	GO:0005524, GO:0005886, GO:0006468, GO:0007169, GO:0007169, GO:0007275, GO:0030424, GO:0033674, GO:0043235, GO:0048403, GO:0051896, GO:0060175, GO:0099551, GO:1990416
LOC101078205	GO:0005515, GO:0005879, GO:0030992, GO:0042073, GO:0120170
LOC101078211	GO:0000786, GO:0000786, GO:0003677, GO:0003677, GO:0030527, GO:0030527, GO:0046982
LOC101078215	GO:0008194
LOC101078216	GO:0019905, GO:0019905, GO:0051726
LOC101078223	GO:0005515
LOC101078224	GO:0000122, GO:0003682, GO:0005634, GO:0005721, GO:0006325, GO:0035064
LOC101078227	GO:0005524, GO:0007269, GO:0007269, GO:0008021, GO:0030672
LOC101078228	GO:0004359, GO:0004359, GO:0005515, GO:0006537, GO:0006543
LOC101078229	GO:0005179, GO:0005179, GO:0005576, GO:0005576, GO:0005615, GO:0005737, GO:0007186, GO:0030728
LOC101078235	GO:0005515
LOC101078236	GO:0004722, GO:0005506, GO:0005509, GO:0005634, GO:0005829, GO:0030145, GO:0043409, GO:0050906, GO:0051879
LOC101078238	GO:0097194
LOC101078239	GO:0003924, GO:0005525
LOC101078241	GO:0005509, GO:0005509, GO:0005576, GO:0005576, GO:0005764, GO:0007160, GO:0007160
LOC101078242	GO:0007015, GO:0016477, GO:0051015
LOC101078244	GO:0003725, GO:0003726, GO:0005730, GO:0005737, GO:0006382, GO:0006396, GO:0006396, GO:0008251
LOC101078246	GO:0004930, GO:0004930, GO:0007186, GO:0007186, GO:0016020, GO:0016020
LOC101078247	GO:0004930, GO:0004984, GO:0007186, GO:0016020
LOC101078248	GO:0005515
LOC101078250	GO:0001591, GO:0004930, GO:0004930, GO:0005886, GO:0007195, GO:0071880
LOC101078252	GO:0005509, GO:0007411, GO:0008201, GO:0048495, GO:0050919
LOC101078254	GO:0003676, GO:0016787, GO:0046872
LOC101078260	GO:0005509, GO:0005576, GO:0016504, GO:0030198
LOC101078265	GO:0001671, GO:0001671, GO:0016020, GO:0061024
LOC101078267	GO:0001784, GO:0005085, GO:0007264, GO:0033138
LOC101078270	GO:0005515
LOC101078271	GO:0004021, GO:0009058, GO:0030170
LOC101078272	GO:0000932, GO:0005515, GO:0005829, GO:0022008
LOC101078276	GO:0005509, GO:0005509, GO:0005543, GO:0006644, GO:0006644, GO:0016042, GO:0016042, GO:0047498, GO:0050482
LOC101078277	GO:0005886
LOC101078278	GO:0001518, GO:0006814, GO:0017080, GO:0086002, GO:0086091
LOC101078280	GO:0003723, GO:1990904
LOC101078281	GO:0004674, GO:0005524, GO:0005829, GO:0006468, GO:0030490, GO:0030688
LOC101078283	GO:0015095, GO:0015095, GO:0015693, GO:0015693, GO:0016020, GO:0016020
LOC101078285	GO:0043123
LOC101078296	GO:0000978, GO:0000981, GO:0005634, GO:0006357
LOC101078298	GO:0008021, GO:0008021, GO:0030672, GO:0048786
LOC101078301	GO:0000978, GO:0000981, GO:0006355
LOC101078303	GO:0000380, GO:0003723, GO:0003724, GO:0003724, GO:0005524, GO:0005634, GO:0005737, GO:1990904
LOC101078305	GO:0000082, GO:0000307, GO:0004693, GO:0005524, GO:0005634, GO:0005737, GO:0006468, GO:0006468, GO:0007165, GO:0010389, GO:0010468, GO:0030332
LOC101078307	GO:0007200, GO:0007596, GO:0015057, GO:0015057, GO:0016020, GO:0030194, GO:0035025, GO:0070493
LOC101078308	GO:0004430, GO:0005737, GO:0016020, GO:0046854, GO:0048015
LOC101078309	GO:0000978, GO:0000981, GO:0000981, GO:0005634, GO:0005634, GO:0006357, GO:0030182, GO:0048468
LOC101078312	GO:0019934, GO:0046069, GO:0047555
LOC101078313	GO:0005856
LOC101078316	GO:0016020, GO:0016020, GO:0035725
LOC101078319	GO:0005516, GO:0005964, GO:0005977
LOC101078320	GO:0004252, GO:0005615, GO:0006508
LOC101078322	GO:0000139, GO:0004252, GO:0004252, GO:0005802, GO:0016486
LOC101078323	GO:0004360, GO:0004360, GO:0006002, GO:0006047, GO:0006487, GO:0097367, GO:1901137
LOC101078324	GO:0046983
LOC101078326	GO:0005829, GO:0017124
LOC101078327	GO:0005096, GO:0005515, GO:0007165, GO:0008289, GO:0030036, GO:0035023
LOC101078329	GO:0005509, GO:0005509, GO:0008076, GO:0015459, GO:0044325, GO:1901379
LOC101078331	GO:0005516, GO:0005516, GO:0007026, GO:0030507, GO:0031122, GO:0031175, GO:0036449, GO:0051011
LOC101078336	GO:0005515
LOC101078337	GO:0007155, GO:0009986, GO:0016020, GO:0060857
LOC101078338	GO:0000027, GO:0003735, GO:0003735, GO:0005840, GO:0005840, GO:0006412, GO:0006412, GO:0008097, GO:0008097, GO:0022625
LOC101078341	GO:0005654, GO:0005829, GO:0031593, GO:0043130, GO:0043161, GO:0070628
LOC101078342	GO:0005515, GO:0008270
LOC101078351	GO:0008420, GO:0008420
LOC101078354	GO:0005737, GO:0005739, GO:0016226, GO:0016226, GO:0051537, GO:0097428
LOC101078355	GO:0005737, GO:0006511, GO:0031624, GO:0043130, GO:0043130
LOC101078362	GO:0005506, GO:0005737, GO:0006082, GO:0006805, GO:0016712, GO:0020037, GO:0020037, GO:0043231
LOC101078365	GO:0005737
LOC101078369	GO:0004559, GO:0005794
LOC101078372	GO:0005672, GO:0006367, GO:0008021, GO:0030100, GO:0030122, GO:0035615, GO:0048488, GO:0072583
LOC101078374	GO:0005737
LOC101078375	GO:0000381, GO:0003729, GO:0005634, GO:0005737, GO:0007399
LOC101078376	GO:0005524, GO:0005524, GO:0005635, GO:0005783, GO:0005788, GO:0016887, GO:0016887, GO:0019894, GO:0034504, GO:0051085, GO:0071763
LOC101078378	GO:0005200, GO:0005737, GO:0005856, GO:0005882, GO:0005925, GO:0008307, GO:0030056, GO:0030506, GO:0031581, GO:0042060, GO:0042383, GO:0045104, GO:0045296, GO:0048471
LOC101078379	GO:0005198, GO:0005198
LOC101078380	GO:0005515
LOC101078384	GO:0004930, GO:0004930, GO:0007186, GO:0007186, GO:0016020, GO:0042277
LOC101078386	GO:0004930, GO:0007186, GO:0016020
LOC101078387	GO:0043005
LOC101078390	GO:0005868, GO:0007017, GO:0007017, GO:0045505, GO:0051959, GO:0060271
LOC101078392	GO:0005085, GO:0005085, GO:0005886, GO:0007265, GO:0043547
LOC101078394	GO:0000724, GO:0000781, GO:0003677, GO:0005634, GO:0005662, GO:0006260, GO:0006260, GO:0006289, GO:0035861
LOC101078395	GO:0005515, GO:0005886, GO:0007411, GO:0030424, GO:0098609
LOC101078401	GO:0005783, GO:0005793, GO:0005794, GO:0006886, GO:0006888, GO:0007030, GO:0030134
LOC101078403	GO:0003676, GO:0004528, GO:0004551, GO:0009143, GO:0009986, GO:0030500, GO:0030505, GO:0045599, GO:0046034, GO:0046872
LOC101078404	GO:0005515
LOC101078406	GO:0003729, GO:0005634, GO:0006406
LOC101078408	GO:0005885, GO:0005885, GO:0015629, GO:0015629, GO:0034314, GO:0034314, GO:0051015
LOC101078409	GO:0001401, GO:0019867, GO:0033108, GO:0045040
LOC101078410	GO:0017171
LOC101078415	GO:0001889, GO:0005768, GO:0016197, GO:0031901, GO:0046872
LOC101078418	GO:0005515
LOC101078421	GO:0043197, GO:0048167, GO:0048814
LOC101078424	GO:0005634
LOC101078425	GO:0005515
LOC101078426	GO:0003690, GO:0003712, GO:0005515, GO:0005634, GO:0006357
LOC101078429	GO:0000139, GO:0005783, GO:0005789, GO:0006888, GO:0006890, GO:0030134
LOC101078430	GO:0000978, GO:0000981, GO:0005634, GO:0006357, GO:0046983
LOC101078433	GO:0004674, GO:0004674, GO:0005524, GO:0005634, GO:0005829, GO:0005956, GO:0006468, GO:0006468
LOC101078434	GO:0005119, GO:0005886, GO:0007224, GO:0008158, GO:0008158, GO:0097108
LOC101078436	GO:0003779, GO:0003779, GO:0005856, GO:0005886, GO:0005902, GO:0005912, GO:0008360, GO:0030175, GO:0045177, GO:0050839, GO:1902115, GO:1902966, GO:2000643
LOC101078444	GO:0005509, GO:0005886, GO:0007156
LOC101078446	GO:0003723, GO:0003723, GO:0003743, GO:0003743, GO:0005852, GO:0005852, GO:0006413, GO:0006413, GO:0031369, GO:0031369
LOC101078447	GO:0004867, GO:0005102, GO:0005769, GO:0005794, GO:0005886, GO:0007409, GO:0007417, GO:0008201, GO:0009986, GO:0030546, GO:0045121, GO:0046914
LOC101078451	GO:0000978, GO:0000981, GO:0000981, GO:0005634, GO:0006357, GO:0009952
LOC101078459	GO:0008270
LOC101078460	GO:0005515, GO:0005654, GO:0005829, GO:0007009, GO:0030838, GO:0051017, GO:0051764
LOC101078461	GO:0005912, GO:0007015, GO:0016324, GO:0030864, GO:0043296, GO:0051015, GO:0051015
LOC101078464	GO:0005125, GO:0005127, GO:0005576, GO:0006955, GO:0043524, GO:0070120
LOC101078466	GO:0014069, GO:0032281, GO:0032591, GO:0045211, GO:0048172, GO:2000311
LOC101078468	GO:0005654, GO:0007219, GO:0008270, GO:0016567, GO:0061630
LOC101078470	GO:0003872, GO:0003872, GO:0005524, GO:0005524, GO:0005737, GO:0005945, GO:0006002, GO:0006002, GO:0016020, GO:0016208, GO:0030388, GO:0042802, GO:0048029, GO:0061621, GO:0070095
LOC101078473	GO:0004930, GO:0004930, GO:0007186, GO:0007186, GO:0016020, GO:0016020
LOC101078474	GO:0004930, GO:0004984, GO:0007186, GO:0016020
LOC101078475	GO:0003677, GO:0003682, GO:0005515, GO:0005634, GO:0042054
LOC101078477	GO:0004938, GO:0006940, GO:0016020, GO:0019229, GO:0030168, GO:0071880
LOC101078479	GO:0005783, GO:0005793, GO:0005794, GO:0006886, GO:0006888, GO:0007030, GO:0030134
LOC101078480	GO:0005109, GO:0006511, GO:0038018, GO:0061630
LOC101078481	GO:0004843, GO:0005737, GO:0016579
LOC101078482	GO:0001934, GO:0005104, GO:0005615, GO:0005737, GO:0008083, GO:0008083, GO:0008284, GO:0008543, GO:0009887, GO:0010628, GO:0030154, GO:0030334
LOC101078485	GO:0005102, GO:0016324, GO:0043495, GO:0072659
LOC101078497	GO:0015031, GO:0015031, GO:0032588, GO:0055038
LOC101078499	GO:0005509, GO:0005516, GO:0005543, GO:0005886, GO:0007528, GO:0016081, GO:0016082, GO:0016188, GO:0017075, GO:0019992, GO:0030672, GO:0031594, GO:0035249, GO:0042734, GO:0043195, GO:0061789, GO:0098831, GO:0099525
LOC101078501	GO:0005200, GO:0005737, GO:0005882, GO:0005925, GO:0008307, GO:0030056, GO:0030506, GO:0031581, GO:0042060, GO:0042383, GO:0045104, GO:0045296, GO:0048471
LOC101078505	GO:0005515, GO:0005634, GO:0006355, GO:0008270
LOC101078510	GO:0003941, GO:0004794, GO:0006565, GO:0006567, GO:0030170
LOC101078512	GO:0000132, GO:0000776, GO:0005813, GO:0005871, GO:0007020, GO:0007059, GO:0007100, GO:0008017, GO:0010975, GO:0016477, GO:0047496, GO:0051303, GO:0051642
LOC101078514	GO:0005886
LOC101078517	GO:0005886, GO:0017147, GO:0035567, GO:0042813, GO:0060070
LOC101078519	GO:0019905, GO:0019905
LOC101078521	GO:0016020, GO:0016020, GO:0034975, GO:0072546
LOC101078523	GO:0008643, GO:0015293, GO:0016020
LOC101078524	GO:0000209, GO:0006511, GO:0061630
LOC101078526	GO:0005198, GO:0005737, GO:0005856, GO:0005882, GO:0016020, GO:0042060, GO:0045104, GO:0045296
LOC101078527	GO:0005515, GO:0008270
LOC101078528	GO:0005546, GO:0005737, GO:0007010, GO:0008154, GO:0015629, GO:0051014, GO:0051015, GO:0051015, GO:0051016
LOC101078530	GO:0007200, GO:0007596, GO:0015057, GO:0016020, GO:0035025, GO:0070493
LOC101078533	GO:0005509, GO:0008374
LOC101078534	GO:0003730, GO:0005829
LOC101078536	GO:0005096, GO:0005096, GO:0007165, GO:0035023
LOC101078539	GO:0003834, GO:0010436, GO:0016121, GO:0042574
LOC101078541	GO:0016020, GO:0016020, GO:0035725
LOC101078543	GO:0000978, GO:0000981, GO:0006338, GO:0006357
LOC101078546	GO:0002430, GO:0004878, GO:0004930, GO:0004930, GO:0005886, GO:0006954, GO:0007200, GO:0007204
LOC101078548	GO:0004705, GO:0005524, GO:0005634, GO:0005737, GO:0006468, GO:0007254
LOC101078551	GO:0001725, GO:0007010, GO:0015629, GO:0030032, GO:0051015, GO:0060271
LOC101078553	GO:0000786, GO:0000786, GO:0003677, GO:0003677, GO:0030527, GO:0030527, GO:0046982
LOC101078555	GO:0007186, GO:0016020, GO:0070915
LOC101078557	GO:0005802, GO:0006886, GO:0006886, GO:0016192, GO:0031267, GO:0035091, GO:0043130
LOC101078561	GO:0000122, GO:0000976, GO:0001222, GO:0005634, GO:0005737, GO:0032922, GO:0043153
LOC101078569	GO:0005515, GO:0042981
LOC101078570	GO:0005515, GO:0005615, GO:0030514, GO:0032281
LOC101078571	GO:0000287, GO:0004722, GO:0005634, GO:0005829, GO:0006470, GO:0030145, GO:0043123, GO:0043124, GO:0090263
LOC101078573	GO:0003677, GO:0008270
LOC101078575	GO:0004435, GO:0004435, GO:0005509, GO:0006629, GO:0048015
LOC101078578	GO:0003714, GO:0005515, GO:0005634, GO:0005634, GO:0005667, GO:0006355, GO:0006355, GO:0090090
LOC101078580	GO:0005515
LOC101078581	GO:0004222, GO:0004222, GO:0006508, GO:0008270, GO:0030198, GO:0030574, GO:0031012
LOC101078582	GO:0004252, GO:0004252, GO:0005615, GO:0006508, GO:0006508
LOC101078583	GO:0005615, GO:0007165
LOC101078586	GO:0005324, GO:0005324, GO:0005524, GO:0005777, GO:0005778, GO:0006635, GO:0007031, GO:0015910, GO:0015910, GO:0016887, GO:0042760, GO:0140359
LOC101078593	GO:0005516, GO:0005516, GO:0005737, GO:0005886, GO:0007015, GO:0007417, GO:0032432, GO:0051015
LOC101078599	GO:0005509, GO:0005515, GO:0006355, GO:0007219, GO:0007275, GO:0016020, GO:0030154, GO:0038023, GO:0050793
LOC101078600	GO:0005524, GO:0005524, GO:0005635, GO:0005783, GO:0005788, GO:0016887, GO:0016887, GO:0019894, GO:0034504, GO:0051085, GO:0071763
LOC101078602	GO:0005198, GO:0005509, GO:0005737, GO:0005882, GO:0005925, GO:0008017, GO:0008017, GO:0016020, GO:0030056, GO:0031122, GO:0031581, GO:0042060, GO:0045104
LOC101078603	GO:0003723, GO:0003724, GO:0003724, GO:0005524, GO:0005634, GO:0007276, GO:0030154, GO:0043186
LOC101078604	GO:0005542, GO:0005886, GO:0008518, GO:0016323, GO:0016324, GO:0098838
LOC101078615	GO:0005432, GO:0005432, GO:0007154, GO:0030424, GO:0035725, GO:0042383, GO:0098703, GO:0098794
